video_id,comment_text,like_count,published_at,channel_id,channel_type,title,sentiment_score,sentiment_label
UC_republic_vid22,Watching this in 2026,182,2026-05-08T17:48:53Z,UC_republic,mainstream_news,Explainer: Republic World Coverage #23,0.0,neutral
UC_republic_vid22,Thanks for the honest update on this,388,2026-05-11T20:48:53Z,UC_republic,mainstream_news,Explainer: Republic World Coverage #23,0.7351,positive
UC_republic_vid22,What time did this happen,163,2026-06-25T08:48:53Z,UC_republic,mainstream_news,Explainer: Republic World Coverage #23,0.0,neutral
UC_republic_vid22,Finally someone explaining this clearly,464,2026-05-07T07:48:53Z,UC_republic,mainstream_news,Explainer: Republic World Coverage #23,0.481,positive
UC_republic_vid22,Watching this in 2026,132,2026-06-03T22:48:53Z,UC_republic,mainstream_news,Explainer: Republic World Coverage #23,0.0,neutral
UC_republic_vid22,Which state is this news from,16,2026-06-04T09:48:53Z,UC_republic,mainstream_news,Explainer: Republic World Coverage #23,0.0,neutral
UC_republic_vid22,Thanks for the honest update on this,51,2026-05-15T04:48:53Z,UC_republic,mainstream_news,Explainer: Republic World Coverage #23,0.7351,positive
UC_republic_vid22,"Clickbait title, video says nothing new",237,2026-05-25T01:48:53Z,UC_republic,mainstream_news,Explainer: Republic World Coverage #23,0.0,neutral
UC_republic_vid22,This channel actually does its research,362,2026-05-16T00:48:53Z,UC_republic,mainstream_news,Explainer: Republic World Coverage #23,0.0,neutral
UC_republic_vid22,"This is so biased, disappointing",467,2026-06-17T21:48:53Z,UC_republic,mainstream_news,Explainer: Republic World Coverage #23,-0.7367,negative
UC_republic_vid22,What time did this happen,24,2026-07-02T06:48:53Z,UC_republic,mainstream_news,Explainer: Republic World Coverage #23,0.0,neutral
UC_republic_vid22,Best explainer I have seen on this topic,110,2026-06-12T19:48:53Z,UC_republic,mainstream_news,Explainer: Republic World Coverage #23,0.6369,positive
UC_republic_vid22,Best explainer I have seen on this topic,60,2026-07-02T10:48:53Z,UC_republic,mainstream_news,Explainer: Republic World Coverage #23,0.6369,positive
UC_republic_vid22,"This is so biased, disappointing",449,2026-06-19T05:48:53Z,UC_republic,mainstream_news,Explainer: Republic World Coverage #23,-0.7367,negative
UC_republic_vid22,Best explainer I have seen on this topic,357,2026-05-15T09:48:53Z,UC_republic,mainstream_news,Explainer: Republic World Coverage #23,0.6369,positive
UC_republic_vid22,Best explainer I have seen on this topic,153,2026-05-22T23:48:53Z,UC_republic,mainstream_news,Explainer: Republic World Coverage #23,0.6369,positive
UC_republic_vid22,Can someone summarize this in short,334,2026-06-10T23:48:53Z,UC_republic,mainstream_news,Explainer: Republic World Coverage #23,0.0,neutral
UC_republic_vid23,"Clickbait title, video says nothing new",491,2026-05-29T07:48:53Z,UC_republic,mainstream_news,Cricket: Republic World Coverage #24,0.0,neutral
UC_republic_vid23,"Clickbait title, video says nothing new",465,2026-06-08T21:48:53Z,UC_republic,mainstream_news,Cricket: Republic World Coverage #24,0.0,neutral
UC_republic_vid23,"Clickbait title, video says nothing new",23,2026-06-09T06:48:53Z,UC_republic,mainstream_news,Cricket: Republic World Coverage #24,0.0,neutral
UC_republic_vid23,"Great reporting, very balanced coverage",208,2026-06-01T00:48:53Z,UC_republic,mainstream_news,Cricket: Republic World Coverage #24,0.6249,positive
UC_republic_vid23,What time did this happen,329,2026-07-01T06:48:53Z,UC_republic,mainstream_news,Cricket: Republic World Coverage #24,0.0,neutral
UC_republic_vid23,"Anchor is shouting again, unwatchable",30,2026-06-28T01:48:53Z,UC_republic,mainstream_news,Cricket: Republic World Coverage #24,0.0,neutral
UC_republic_vid23,"Waste of time, no real information",244,2026-06-16T17:48:53Z,UC_republic,mainstream_news,Cricket: Republic World Coverage #24,-0.6124,negative
UC_republic_vid23,Can someone summarize this in short,245,2026-05-31T10:48:53Z,UC_republic,mainstream_news,Cricket: Republic World Coverage #24,0.0,neutral
UC_republic_vid23,"Clickbait title, video says nothing new",366,2026-05-07T12:48:53Z,UC_republic,mainstream_news,Cricket: Republic World Coverage #24,0.0,neutral
UC_republic_vid23,"Anchor is shouting again, unwatchable",434,2026-06-14T09:48:53Z,UC_republic,mainstream_news,Cricket: Republic World Coverage #24,0.0,neutral
UC_republic_vid23,Stop spreading fear for views,441,2026-06-18T18:48:53Z,UC_republic,mainstream_news,Cricket: Republic World Coverage #24,-0.6597,negative
UC_republic_vid23,Thanks for the honest update on this,234,2026-06-08T13:48:53Z,UC_republic,mainstream_news,Cricket: Republic World Coverage #24,0.7351,positive
UC_republic_vid23,"This is so biased, disappointing",111,2026-06-21T22:48:53Z,UC_republic,mainstream_news,Cricket: Republic World Coverage #24,-0.7367,negative
UC_republic_vid23,"This is so biased, disappointing",37,2026-06-01T12:48:53Z,UC_republic,mainstream_news,Cricket: Republic World Coverage #24,-0.7367,negative
UC_republic_vid23,Which state is this news from,130,2026-06-24T06:48:53Z,UC_republic,mainstream_news,Cricket: Republic World Coverage #24,0.0,neutral
UC_republic_vid23,"Great reporting, very balanced coverage",235,2026-05-29T10:48:53Z,UC_republic,mainstream_news,Cricket: Republic World Coverage #24,0.6249,positive
UC_republic_vid23,"Great reporting, very balanced coverage",321,2026-06-20T21:48:53Z,UC_republic,mainstream_news,Cricket: Republic World Coverage #24,0.6249,positive
UC_republic_vid23,Can someone summarize this in short,112,2026-05-13T11:48:53Z,UC_republic,mainstream_news,Cricket: Republic World Coverage #24,0.0,neutral
UC_republic_vid23,"This is so biased, disappointing",35,2026-07-01T19:48:53Z,UC_republic,mainstream_news,Cricket: Republic World Coverage #24,-0.7367,negative
UC_republic_vid23,Watching this in 2026,20,2026-05-22T05:48:53Z,UC_republic,mainstream_news,Cricket: Republic World Coverage #24,0.0,neutral
UC_republic_vid24,What time did this happen,182,2026-06-17T18:48:53Z,UC_republic,mainstream_news,Weather Alert: Republic World Coverage #25,0.0,neutral
UC_republic_vid24,"Anchor is shouting again, unwatchable",284,2026-05-05T05:48:53Z,UC_republic,mainstream_news,Weather Alert: Republic World Coverage #25,0.0,neutral
UC_republic_vid24,"Clickbait title, video says nothing new",7,2026-06-23T15:48:53Z,UC_republic,mainstream_news,Weather Alert: Republic World Coverage #25,0.0,neutral
UC_republic_vid24,Thanks for the honest update on this,227,2026-06-18T14:48:53Z,UC_republic,mainstream_news,Weather Alert: Republic World Coverage #25,0.7351,positive
UC_republic_vid24,"This is so biased, disappointing",144,2026-05-05T21:48:53Z,UC_republic,mainstream_news,Weather Alert: Republic World Coverage #25,-0.7367,negative
UC_republic_vid24,"Waste of time, no real information",171,2026-05-15T00:48:53Z,UC_republic,mainstream_news,Weather Alert: Republic World Coverage #25,-0.6124,negative
UC_republic_vid24,"Anchor is shouting again, unwatchable",230,2026-06-12T00:48:53Z,UC_republic,mainstream_news,Weather Alert: Republic World Coverage #25,0.0,neutral
UC_republic_vid24,What time did this happen,87,2026-05-25T19:48:53Z,UC_republic,mainstream_news,Weather Alert: Republic World Coverage #25,0.0,neutral
UC_republic_vid24,"Waste of time, no real information",159,2026-06-22T06:48:53Z,UC_republic,mainstream_news,Weather Alert: Republic World Coverage #25,-0.6124,negative
UC_republic_vid24,Finally someone explaining this clearly,214,2026-05-21T13:48:53Z,UC_republic,mainstream_news,Weather Alert: Republic World Coverage #25,0.481,positive
UC_republic_vid24,Can someone summarize this in short,234,2026-06-09T07:48:53Z,UC_republic,mainstream_news,Weather Alert: Republic World Coverage #25,0.0,neutral
UC_republic_vid24,"This is so biased, disappointing",130,2026-06-03T04:48:53Z,UC_republic,mainstream_news,Weather Alert: Republic World Coverage #25,-0.7367,negative
UC_republic_vid24,Watching this in 2026,64,2026-07-02T04:48:53Z,UC_republic,mainstream_news,Weather Alert: Republic World Coverage #25,0.0,neutral
UC_republic_vid24,This channel actually does its research,431,2026-06-22T11:48:53Z,UC_republic,mainstream_news,Weather Alert: Republic World Coverage #25,0.0,neutral
UC_republic_vid24,"Anchor is shouting again, unwatchable",3,2026-06-21T12:48:53Z,UC_republic,mainstream_news,Weather Alert: Republic World Coverage #25,0.0,neutral
UC_republic_vid24,"Clickbait title, video says nothing new",50,2026-05-21T23:48:53Z,UC_republic,mainstream_news,Weather Alert: Republic World Coverage #25,0.0,neutral
UC_republic_vid24,"Clickbait title, video says nothing new",34,2026-06-10T02:48:53Z,UC_republic,mainstream_news,Weather Alert: Republic World Coverage #25,0.0,neutral
UC_republic_vid24,Watching this in 2026,293,2026-05-05T03:48:53Z,UC_republic,mainstream_news,Weather Alert: Republic World Coverage #25,0.0,neutral
UC_republic_vid24,Stop spreading fear for views,289,2026-06-26T05:48:53Z,UC_republic,mainstream_news,Weather Alert: Republic World Coverage #25,-0.6597,negative
UC_republic_vid24,"Great reporting, very balanced coverage",257,2026-06-05T12:48:53Z,UC_republic,mainstream_news,Weather Alert: Republic World Coverage #25,0.6249,positive
UC_dhruv_vid0,Best explainer I have seen on this topic,192,2026-06-22T04:48:53Z,UC_dhruv,independent_creator,Farmers Protest: Dhruv Rathee Coverage #1,0.6369,positive
UC_dhruv_vid0,Finally someone explaining this clearly,197,2026-06-24T05:48:53Z,UC_dhruv,independent_creator,Farmers Protest: Dhruv Rathee Coverage #1,0.481,positive
UC_dhruv_vid0,What time did this happen,45,2026-06-14T14:48:53Z,UC_dhruv,independent_creator,Farmers Protest: Dhruv Rathee Coverage #1,0.0,neutral
UC_dhruv_vid0,Thanks for the honest update on this,340,2026-06-23T19:48:53Z,UC_dhruv,independent_creator,Farmers Protest: Dhruv Rathee Coverage #1,0.7351,positive
UC_dhruv_vid0,Best explainer I have seen on this topic,356,2026-06-12T10:48:53Z,UC_dhruv,independent_creator,Farmers Protest: Dhruv Rathee Coverage #1,0.6369,positive
UC_dhruv_vid0,"This is so biased, disappointing",347,2026-05-31T02:48:53Z,UC_dhruv,independent_creator,Farmers Protest: Dhruv Rathee Coverage #1,-0.7367,negative
UC_dhruv_vid0,"This is so biased, disappointing",273,2026-05-16T03:48:53Z,UC_dhruv,independent_creator,Farmers Protest: Dhruv Rathee Coverage #1,-0.7367,negative
UC_dhruv_vid0,Watching this in 2026,486,2026-05-19T23:48:53Z,UC_dhruv,independent_creator,Farmers Protest: Dhruv Rathee Coverage #1,0.0,neutral
UC_dhruv_vid0,Best explainer I have seen on this topic,476,2026-06-06T14:48:53Z,UC_dhruv,independent_creator,Farmers Protest: Dhruv Rathee Coverage #1,0.6369,positive
UC_dhruv_vid0,Stop spreading fear for views,464,2026-05-10T20:48:53Z,UC_dhruv,independent_creator,Farmers Protest: Dhruv Rathee Coverage #1,-0.6597,negative
UC_dhruv_vid0,Best explainer I have seen on this topic,292,2026-05-20T06:48:53Z,UC_dhruv,independent_creator,Farmers Protest: Dhruv Rathee Coverage #1,0.6369,positive
UC_dhruv_vid0,Finally someone explaining this clearly,286,2026-06-11T11:48:53Z,UC_dhruv,independent_creator,Farmers Protest: Dhruv Rathee Coverage #1,0.481,positive
UC_dhruv_vid0,Which state is this news from,484,2026-06-03T13:48:53Z,UC_dhruv,independent_creator,Farmers Protest: Dhruv Rathee Coverage #1,0.0,neutral
UC_dhruv_vid0,What time did this happen,186,2026-05-29T11:48:53Z,UC_dhruv,independent_creator,Farmers Protest: Dhruv Rathee Coverage #1,0.0,neutral
UC_dhruv_vid0,This channel actually does its research,486,2026-06-20T17:48:53Z,UC_dhruv,independent_creator,Farmers Protest: Dhruv Rathee Coverage #1,0.0,neutral
UC_dhruv_vid0,Can someone summarize this in short,39,2026-06-26T20:48:53Z,UC_dhruv,independent_creator,Farmers Protest: Dhruv Rathee Coverage #1,0.0,neutral
UC_dhruv_vid0,Watching this in 2026,255,2026-06-07T18:48:53Z,UC_dhruv,independent_creator,Farmers Protest: Dhruv Rathee Coverage #1,0.0,neutral
UC_dhruv_vid0,This channel actually does its research,189,2026-05-08T04:48:53Z,UC_dhruv,independent_creator,Farmers Protest: Dhruv Rathee Coverage #1,0.0,neutral
UC_dhruv_vid0,First comment,469,2026-05-19T00:48:53Z,UC_dhruv,independent_creator,Farmers Protest: Dhruv Rathee Coverage #1,0.0,neutral
UC_dhruv_vid0,"Waste of time, no real information",169,2026-05-13T04:48:53Z,UC_dhruv,independent_creator,Farmers Protest: Dhruv Rathee Coverage #1,-0.6124,negative
UC_dhruv_vid1,This channel actually does its research,369,2026-05-13T22:48:53Z,UC_dhruv,independent_creator,Crime News: Dhruv Rathee Coverage #2,0.0,neutral
UC_dhruv_vid1,Finally someone explaining this clearly,184,2026-06-17T05:48:53Z,UC_dhruv,independent_creator,Crime News: Dhruv Rathee Coverage #2,0.481,positive
UC_dhruv_vid1,Thanks for the honest update on this,438,2026-06-15T06:48:53Z,UC_dhruv,independent_creator,Crime News: Dhruv Rathee Coverage #2,0.7351,positive
UC_dhruv_vid1,Best explainer I have seen on this topic,397,2026-05-31T06:48:53Z,UC_dhruv,independent_creator,Crime News: Dhruv Rathee Coverage #2,0.6369,positive
UC_dhruv_vid1,What time did this happen,220,2026-06-19T10:48:53Z,UC_dhruv,independent_creator,Crime News: Dhruv Rathee Coverage #2,0.0,neutral
UC_dhruv_vid1,Finally someone explaining this clearly,175,2026-06-14T07:48:53Z,UC_dhruv,independent_creator,Crime News: Dhruv Rathee Coverage #2,0.481,positive
UC_dhruv_vid1,"Great reporting, very balanced coverage",293,2026-06-10T23:48:53Z,UC_dhruv,independent_creator,Crime News: Dhruv Rathee Coverage #2,0.6249,positive
UC_dhruv_vid1,Which state is this news from,260,2026-06-27T08:48:53Z,UC_dhruv,independent_creator,Crime News: Dhruv Rathee Coverage #2,0.0,neutral
UC_dhruv_vid1,Thanks for the honest update on this,305,2026-06-23T08:48:53Z,UC_dhruv,independent_creator,Crime News: Dhruv Rathee Coverage #2,0.7351,positive
UC_dhruv_vid1,Which state is this news from,294,2026-06-08T06:48:53Z,UC_dhruv,independent_creator,Crime News: Dhruv Rathee Coverage #2,0.0,neutral
UC_dhruv_vid1,Thanks for the honest update on this,93,2026-06-25T11:48:53Z,UC_dhruv,independent_creator,Crime News: Dhruv Rathee Coverage #2,0.7351,positive
UC_dhruv_vid1,This channel actually does its research,69,2026-06-17T07:48:53Z,UC_dhruv,independent_creator,Crime News: Dhruv Rathee Coverage #2,0.0,neutral
UC_dhruv_vid1,Watching this in 2026,60,2026-06-15T13:48:53Z,UC_dhruv,independent_creator,Crime News: Dhruv Rathee Coverage #2,0.0,neutral
UC_dhruv_vid1,This channel actually does its research,26,2026-05-21T10:48:53Z,UC_dhruv,independent_creator,Crime News: Dhruv Rathee Coverage #2,0.0,neutral
UC_dhruv_vid1,"Anchor is shouting again, unwatchable",100,2026-06-17T13:48:53Z,UC_dhruv,independent_creator,Crime News: Dhruv Rathee Coverage #2,0.0,neutral
UC_dhruv_vid1,What time did this happen,154,2026-05-14T08:48:53Z,UC_dhruv,independent_creator,Crime News: Dhruv Rathee Coverage #2,0.0,neutral
UC_dhruv_vid1,Can someone summarize this in short,367,2026-05-12T17:48:53Z,UC_dhruv,independent_creator,Crime News: Dhruv Rathee Coverage #2,0.0,neutral
UC_dhruv_vid1,Thanks for the honest update on this,112,2026-05-21T04:48:53Z,UC_dhruv,independent_creator,Crime News: Dhruv Rathee Coverage #2,0.7351,positive
UC_dhruv_vid1,"Great reporting, very balanced coverage",15,2026-05-28T22:48:53Z,UC_dhruv,independent_creator,Crime News: Dhruv Rathee Coverage #2,0.6249,positive
UC_dhruv_vid1,"This is so biased, disappointing",253,2026-05-03T02:48:53Z,UC_dhruv,independent_creator,Crime News: Dhruv Rathee Coverage #2,-0.7367,negative
UC_dhruv_vid2,Can someone summarize this in short,72,2026-05-04T15:48:53Z,UC_dhruv,independent_creator,Farmers Protest: Dhruv Rathee Coverage #3,0.0,neutral
UC_dhruv_vid2,Best explainer I have seen on this topic,228,2026-06-27T01:48:53Z,UC_dhruv,independent_creator,Farmers Protest: Dhruv Rathee Coverage #3,0.6369,positive
UC_dhruv_vid2,Finally someone explaining this clearly,107,2026-06-08T21:48:53Z,UC_dhruv,independent_creator,Farmers Protest: Dhruv Rathee Coverage #3,0.481,positive
UC_dhruv_vid2,Finally someone explaining this clearly,221,2026-05-07T02:48:53Z,UC_dhruv,independent_creator,Farmers Protest: Dhruv Rathee Coverage #3,0.481,positive
UC_dhruv_vid2,Which state is this news from,136,2026-05-08T21:48:53Z,UC_dhruv,independent_creator,Farmers Protest: Dhruv Rathee Coverage #3,0.0,neutral
UC_dhruv_vid2,"Waste of time, no real information",24,2026-06-25T03:48:53Z,UC_dhruv,independent_creator,Farmers Protest: Dhruv Rathee Coverage #3,-0.6124,negative
UC_dhruv_vid2,Finally someone explaining this clearly,445,2026-05-21T21:48:53Z,UC_dhruv,independent_creator,Farmers Protest: Dhruv Rathee Coverage #3,0.481,positive
UC_dhruv_vid2,Best explainer I have seen on this topic,210,2026-05-13T08:48:53Z,UC_dhruv,independent_creator,Farmers Protest: Dhruv Rathee Coverage #3,0.6369,positive
UC_dhruv_vid2,Can someone summarize this in short,113,2026-05-06T04:48:53Z,UC_dhruv,independent_creator,Farmers Protest: Dhruv Rathee Coverage #3,0.0,neutral
UC_dhruv_vid2,Finally someone explaining this clearly,295,2026-06-05T06:48:53Z,UC_dhruv,independent_creator,Farmers Protest: Dhruv Rathee Coverage #3,0.481,positive
UC_dhruv_vid2,"Waste of time, no real information",96,2026-06-20T04:48:53Z,UC_dhruv,independent_creator,Farmers Protest: Dhruv Rathee Coverage #3,-0.6124,negative
UC_dhruv_vid2,This channel actually does its research,466,2026-06-28T22:48:53Z,UC_dhruv,independent_creator,Farmers Protest: Dhruv Rathee Coverage #3,0.0,neutral
UC_dhruv_vid2,Which state is this news from,417,2026-06-23T04:48:53Z,UC_dhruv,independent_creator,Farmers Protest: Dhruv Rathee Coverage #3,0.0,neutral
UC_dhruv_vid2,What time did this happen,12,2026-05-04T07:48:53Z,UC_dhruv,independent_creator,Farmers Protest: Dhruv Rathee Coverage #3,0.0,neutral
UC_dhruv_vid2,Best explainer I have seen on this topic,337,2026-06-30T17:48:53Z,UC_dhruv,independent_creator,Farmers Protest: Dhruv Rathee Coverage #3,0.6369,positive
UC_dhruv_vid2,Finally someone explaining this clearly,247,2026-05-08T21:48:53Z,UC_dhruv,independent_creator,Farmers Protest: Dhruv Rathee Coverage #3,0.481,positive
UC_dhruv_vid2,Finally someone explaining this clearly,33,2026-06-13T13:48:53Z,UC_dhruv,independent_creator,Farmers Protest: Dhruv Rathee Coverage #3,0.481,positive
UC_dhruv_vid2,Finally someone explaining this clearly,61,2026-06-05T18:48:53Z,UC_dhruv,independent_creator,Farmers Protest: Dhruv Rathee Coverage #3,0.481,positive
UC_dhruv_vid2,"Clickbait title, video says nothing new",495,2026-05-26T20:48:53Z,UC_dhruv,independent_creator,Farmers Protest: Dhruv Rathee Coverage #3,0.0,neutral
UC_dhruv_vid2,Can someone summarize this in short,390,2026-06-07T02:48:53Z,UC_dhruv,independent_creator,Farmers Protest: Dhruv Rathee Coverage #3,0.0,neutral
UC_dhruv_vid3,What time did this happen,253,2026-06-22T17:48:53Z,UC_dhruv,independent_creator,Farmers Protest: Dhruv Rathee Coverage #4,0.0,neutral
UC_dhruv_vid3,Finally someone explaining this clearly,193,2026-05-24T07:48:53Z,UC_dhruv,independent_creator,Farmers Protest: Dhruv Rathee Coverage #4,0.481,positive
UC_dhruv_vid3,Finally someone explaining this clearly,265,2026-05-14T06:48:53Z,UC_dhruv,independent_creator,Farmers Protest: Dhruv Rathee Coverage #4,0.481,positive
UC_dhruv_vid3,"Great reporting, very balanced coverage",307,2026-05-22T13:48:53Z,UC_dhruv,independent_creator,Farmers Protest: Dhruv Rathee Coverage #4,0.6249,positive
UC_dhruv_vid3,"Waste of time, no real information",401,2026-06-17T07:48:53Z,UC_dhruv,independent_creator,Farmers Protest: Dhruv Rathee Coverage #4,-0.6124,negative
UC_dhruv_vid3,This channel actually does its research,494,2026-05-24T07:48:53Z,UC_dhruv,independent_creator,Farmers Protest: Dhruv Rathee Coverage #4,0.0,neutral
UC_dhruv_vid3,Can someone summarize this in short,465,2026-06-17T14:48:53Z,UC_dhruv,independent_creator,Farmers Protest: Dhruv Rathee Coverage #4,0.0,neutral
UC_dhruv_vid3,Thanks for the honest update on this,116,2026-05-18T23:48:53Z,UC_dhruv,independent_creator,Farmers Protest: Dhruv Rathee Coverage #4,0.7351,positive
UC_dhruv_vid3,Best explainer I have seen on this topic,308,2026-05-25T13:48:53Z,UC_dhruv,independent_creator,Farmers Protest: Dhruv Rathee Coverage #4,0.6369,positive
UC_dhruv_vid3,This channel actually does its research,436,2026-06-01T20:48:53Z,UC_dhruv,independent_creator,Farmers Protest: Dhruv Rathee Coverage #4,0.0,neutral
UC_dhruv_vid3,"Clickbait title, video says nothing new",400,2026-06-10T11:48:53Z,UC_dhruv,independent_creator,Farmers Protest: Dhruv Rathee Coverage #4,0.0,neutral
UC_dhruv_vid3,Thanks for the honest update on this,218,2026-06-27T02:48:53Z,UC_dhruv,independent_creator,Farmers Protest: Dhruv Rathee Coverage #4,0.7351,positive
UC_dhruv_vid3,"Great reporting, very balanced coverage",240,2026-06-07T16:48:53Z,UC_dhruv,independent_creator,Farmers Protest: Dhruv Rathee Coverage #4,0.6249,positive
UC_dhruv_vid3,Watching this in 2026,499,2026-06-03T17:48:53Z,UC_dhruv,independent_creator,Farmers Protest: Dhruv Rathee Coverage #4,0.0,neutral
UC_dhruv_vid3,Thanks for the honest update on this,310,2026-06-01T15:48:53Z,UC_dhruv,independent_creator,Farmers Protest: Dhruv Rathee Coverage #4,0.7351,positive
UC_dhruv_vid3,Can someone summarize this in short,424,2026-05-09T12:48:53Z,UC_dhruv,independent_creator,Farmers Protest: Dhruv Rathee Coverage #4,0.0,neutral
UC_dhruv_vid3,"Great reporting, very balanced coverage",7,2026-06-01T15:48:53Z,UC_dhruv,independent_creator,Farmers Protest: Dhruv Rathee Coverage #4,0.6249,positive
UC_dhruv_vid3,"Great reporting, very balanced coverage",181,2026-05-22T01:48:53Z,UC_dhruv,independent_creator,Farmers Protest: Dhruv Rathee Coverage #4,0.6249,positive
UC_dhruv_vid3,Best explainer I have seen on this topic,347,2026-05-27T22:48:53Z,UC_dhruv,independent_creator,Farmers Protest: Dhruv Rathee Coverage #4,0.6369,positive
UC_dhruv_vid3,What time did this happen,493,2026-05-09T03:48:53Z,UC_dhruv,independent_creator,Farmers Protest: Dhruv Rathee Coverage #4,0.0,neutral
UC_dhruv_vid4,"Waste of time, no real information",472,2026-05-18T10:48:53Z,UC_dhruv,independent_creator,Court Verdict: Dhruv Rathee Coverage #5,-0.6124,negative
UC_dhruv_vid4,This channel actually does its research,399,2026-06-07T03:48:53Z,UC_dhruv,independent_creator,Court Verdict: Dhruv Rathee Coverage #5,0.0,neutral
UC_dhruv_vid4,Thanks for the honest update on this,385,2026-06-16T14:48:53Z,UC_dhruv,independent_creator,Court Verdict: Dhruv Rathee Coverage #5,0.7351,positive
UC_dhruv_vid4,Finally someone explaining this clearly,353,2026-06-23T14:48:53Z,UC_dhruv,independent_creator,Court Verdict: Dhruv Rathee Coverage #5,0.481,positive
UC_dhruv_vid4,Watching this in 2026,8,2026-05-23T15:48:53Z,UC_dhruv,independent_creator,Court Verdict: Dhruv Rathee Coverage #5,0.0,neutral
UC_dhruv_vid4,Which state is this news from,129,2026-06-23T07:48:53Z,UC_dhruv,independent_creator,Court Verdict: Dhruv Rathee Coverage #5,0.0,neutral
UC_dhruv_vid4,"Anchor is shouting again, unwatchable",78,2026-05-17T21:48:53Z,UC_dhruv,independent_creator,Court Verdict: Dhruv Rathee Coverage #5,0.0,neutral
UC_dhruv_vid4,Can someone summarize this in short,91,2026-05-17T07:48:53Z,UC_dhruv,independent_creator,Court Verdict: Dhruv Rathee Coverage #5,0.0,neutral
UC_dhruv_vid4,Thanks for the honest update on this,93,2026-05-10T23:48:53Z,UC_dhruv,independent_creator,Court Verdict: Dhruv Rathee Coverage #5,0.7351,positive
UC_dhruv_vid4,Which state is this news from,108,2026-06-08T22:48:53Z,UC_dhruv,independent_creator,Court Verdict: Dhruv Rathee Coverage #5,0.0,neutral
UC_dhruv_vid4,Thanks for the honest update on this,124,2026-05-09T22:48:53Z,UC_dhruv,independent_creator,Court Verdict: Dhruv Rathee Coverage #5,0.7351,positive
UC_dhruv_vid4,First comment,442,2026-05-12T11:48:53Z,UC_dhruv,independent_creator,Court Verdict: Dhruv Rathee Coverage #5,0.0,neutral
UC_dhruv_vid4,"Great reporting, very balanced coverage",272,2026-06-29T10:48:53Z,UC_dhruv,independent_creator,Court Verdict: Dhruv Rathee Coverage #5,0.6249,positive
UC_dhruv_vid4,Thanks for the honest update on this,141,2026-06-26T11:48:53Z,UC_dhruv,independent_creator,Court Verdict: Dhruv Rathee Coverage #5,0.7351,positive
UC_dhruv_vid4,This channel actually does its research,117,2026-05-09T01:48:53Z,UC_dhruv,independent_creator,Court Verdict: Dhruv Rathee Coverage #5,0.0,neutral
UC_dhruv_vid4,What time did this happen,334,2026-05-28T08:48:53Z,UC_dhruv,independent_creator,Court Verdict: Dhruv Rathee Coverage #5,0.0,neutral
UC_dhruv_vid4,"Great reporting, very balanced coverage",112,2026-05-14T06:48:53Z,UC_dhruv,independent_creator,Court Verdict: Dhruv Rathee Coverage #5,0.6249,positive
UC_dhruv_vid4,"Great reporting, very balanced coverage",260,2026-05-13T09:48:53Z,UC_dhruv,independent_creator,Court Verdict: Dhruv Rathee Coverage #5,0.6249,positive
UC_dhruv_vid4,"Clickbait title, video says nothing new",292,2026-05-09T19:48:53Z,UC_dhruv,independent_creator,Court Verdict: Dhruv Rathee Coverage #5,0.0,neutral
UC_dhruv_vid4,This channel actually does its research,197,2026-06-28T08:48:53Z,UC_dhruv,independent_creator,Court Verdict: Dhruv Rathee Coverage #5,0.0,neutral
UC_dhruv_vid5,"Waste of time, no real information",23,2026-06-09T08:48:53Z,UC_dhruv,independent_creator,Weather Alert: Dhruv Rathee Coverage #6,-0.6124,negative
UC_dhruv_vid5,"Great reporting, very balanced coverage",409,2026-06-20T22:48:53Z,UC_dhruv,independent_creator,Weather Alert: Dhruv Rathee Coverage #6,0.6249,positive
UC_dhruv_vid5,Stop spreading fear for views,44,2026-06-04T19:48:53Z,UC_dhruv,independent_creator,Weather Alert: Dhruv Rathee Coverage #6,-0.6597,negative
UC_dhruv_vid5,"Great reporting, very balanced coverage",289,2026-05-13T21:48:53Z,UC_dhruv,independent_creator,Weather Alert: Dhruv Rathee Coverage #6,0.6249,positive
UC_dhruv_vid5,Thanks for the honest update on this,139,2026-07-01T00:48:53Z,UC_dhruv,independent_creator,Weather Alert: Dhruv Rathee Coverage #6,0.7351,positive
UC_dhruv_vid5,What time did this happen,295,2026-05-17T06:48:53Z,UC_dhruv,independent_creator,Weather Alert: Dhruv Rathee Coverage #6,0.0,neutral
UC_dhruv_vid5,"Clickbait title, video says nothing new",302,2026-06-12T04:48:53Z,UC_dhruv,independent_creator,Weather Alert: Dhruv Rathee Coverage #6,0.0,neutral
UC_dhruv_vid5,This channel actually does its research,412,2026-06-21T17:48:53Z,UC_dhruv,independent_creator,Weather Alert: Dhruv Rathee Coverage #6,0.0,neutral
UC_dhruv_vid5,"Great reporting, very balanced coverage",415,2026-06-24T18:48:53Z,UC_dhruv,independent_creator,Weather Alert: Dhruv Rathee Coverage #6,0.6249,positive
UC_dhruv_vid5,Thanks for the honest update on this,499,2026-06-21T21:48:53Z,UC_dhruv,independent_creator,Weather Alert: Dhruv Rathee Coverage #6,0.7351,positive
UC_dhruv_vid5,Best explainer I have seen on this topic,443,2026-05-22T03:48:53Z,UC_dhruv,independent_creator,Weather Alert: Dhruv Rathee Coverage #6,0.6369,positive
